x,y,z
3.745401188473625,5.33928494919083,12.959619844698599
9.50714306409916,10.76436510493966,22.316279772901026
7.319939418114051,3.1932582257057276,10.725646613473529
5.986584841970366,0.41324330331194536,13.1547495264856
1.5601864044243652,21.268261916059902,-0.17101412050563947
1.5599452033620265,20.678526451732708,13.882505837046475
0.5808361216819946,30.410134492038903,2.3996171343076784
8.661761457749352,7.575306356127006,12.207484191668648
6.011150117432088,1.3908569164690596,4.927700366475647
7.080725777960454,2.982738690529351,2.7904796742248275
0.20584494295802447,34.739760001001194,3.9101722945419084
9.699098521619943,16.010329698949686,9.757829361499764
8.324426408004218,6.050419876453211,6.193435577968387
2.1233911067827616,16.299198014425507,11.206532812888177
1.8182496720710062,18.318096917397337,2.8704597301639048
1.8340450985343382,18.356296052126975,34.7827105974664
3.0424224295953772,9.609943210277361,3.354577214712429
5.247564316322379,1.337550188411811,10.19436017800912
4.319450186421157,3.479691777058988,36.36901695504103
2.9122914019804194,10.767789438213487,4.276591922600226
6.118528947223795,1.747024437272243,1.424995951287113
1.3949386065204183,22.792141423550884,0.7404597009944288
2.9214464853521815,9.84920907457772,11.0979459665664
3.663618432936917,7.103280352615585,0.987822567881407
4.56069984217036,2.912505693519462,2.4333161240080496
7.851759613930136,5.285586743456028,10.720011978420224
1.9967378215835974,16.573000403115635,9.40515463235958
5.142344384136116,1.80656311235986,6.123527700912369
5.924145688620425,1.1626154680033234,3.2831871303467506
0.46450412719997725,30.89941216182626,20.061685510045184
6.075448519014383,1.3327724906264304,25.818799590420703
1.7052412368729153,20.117920337376045,2.5793866034497257
0.6505159298527952,29.52965584391789,2.9844868842677723
9.488855372533333,16.224910821262675,2.3090130929005506
9.656320330745594,13.927041525937266,2.286412714548317
8.08397348116461,6.652993552075066,22.980497583267866
3.0461376917337066,8.616017553220724,2.1284649635621093
0.9767211400638387,27.442719394338265,7.321570577128566
6.842330265121569,3.0870842682581188,19.986587922476335
4.4015249373960135,3.41280977363998,3.15379548888268
1.2203823484477883,22.85870038170757,1.625385434157558
4.951769101112702,2.242802201534818,3.230260724559771
0.34388521115218396,32.26967173108609,21.270970275864364
9.093204020787821,11.478349258513942,10.0979300588011
2.587799816000169,12.84889295527062,1.8432101482571213
6.62522284353982,0.6259086364625838,5.390287475095895
3.1171107608941098,9.871533876759727,13.911048503217398
5.200680211778108,2.0416994752461766,4.562077223381751
5.4671027934327965,1.77189110141141,4.344877537762973
1.8485445552552704,18.239011161535107,5.587052570350924
9.695846277645586,11.335737997719498,6.591430906112417
7.7513282336111455,5.412374377543529,1.5454632033871119
9.394989415641891,11.931813413573424,26.57592678173989
8.948273504276488,6.948700597950162,2.760630273471203
5.978999788110851,1.6764606918865521,31.666022284886967
9.218742350231167,15.788732025740531,17.37883825726516
0.884925020519195,27.14336798122095,1.7745337015206697
1.959828624191452,18.402545323204382,26.085939388930836
0.45227288910538066,31.82293346126084,15.599458726927509
3.2533033076326436,8.354114767778603,5.4592183756219175
3.8867728968948203,5.150499562205572,1.0106914007739083
2.713490317738959,12.619687095591942,7.441950789880137
8.287375091519294,4.949772027565228,7.101864806485763
3.567533266935893,7.284529062451063,12.603946530520771
2.8093450968738076,10.90069679331361,3.9805040986070814
5.426960831582485,1.098220507253456,16.766476766736478
1.4092422497476265,22.59018156848702,4.887941479148086
8.021969807540398,4.514131964985304,1.0195836916938155
0.7455064367977082,28.407304916024174,4.245739746998565
9.868869366005173,18.72588921508386,33.690113331913835
7.722447692966574,6.141241342847001,10.843740190334803
1.987156815341724,17.42525532630049,0.4231631969604932
0.05522117123602399,36.01301043510842,6.694443097362102
8.154614284548341,4.836976282331792,3.0559104761916043
7.068573438476172,2.224504489367518,0.4589118632388317
7.2900716804098735,3.0317613636996223,14.698176266979836
7.712703466859457,2.5934595257781874,22.050307090290325
0.7404465173409036,29.02442180674136,1.3417810113314284
3.5846572854427263,6.8766370935847,2.8219684117626382
1.1586905952512971,23.580422593189173,19.745168259161765
8.631034258755935,6.235859329907116,7.530768350782124
6.232981268275579,0.7434896656607405,10.479628002770504
3.308980248526492,8.205158458400014,24.54434057565661
0.6355835028602363,30.721603752537245,0.7216357323187607
3.109823217156622,9.472207489156713,3.830070785008813
3.2518332202674705,8.132034704276148,1.1622671343761921
7.29606178338064,2.9330671253429106,6.002091987090435
6.3755747135521315,0.8988948642852217,22.764083787522665
8.872127425763265,9.877868592841734,4.269020125667722
4.722149251619493,2.923186378654428,0.08652288470286751
1.195942459383017,24.68358417717086,0.2723354384823786
7.13244787222995,2.256543340310406,1.8127728409647268
7.607850486168974,5.722265190230299,1.2158787706306122
5.612771975694963,1.6039568740752785,2.1902121381145863
7.70967179954561,2.9645131699310414,25.99141528393423
4.937955963643907,3.2328653680337727,3.4287984333613317
5.227328293819941,1.7605188221662527,3.720458695708423
4.275410183585496,3.556647782894494,19.53002198860281
0.2541912674409519,34.840774516767034,3.6961315145627403
1.0789142699330445,26.25597355526785,1.8298309886615036
0.3142918568673425,33.31076445702523,1.2191902550521125
6.364104112637804,0.7890561090850369,7.988773708170866
3.143559810763267,9.07306307595995,15.340086974202226
5.085706911647028,2.193297715168865,3.216225621482814
9.07566473926093,13.063771243701893,1.100481287868387
2.4929222914887497,13.584837718968311,27.992955130687335
4.103829230356297,4.646325191887079,1.753503897654723
7.555511385430487,5.333708737464794,1.9226538776385416
2.2879816549162246,14.622661957712728,4.8388223453628525
0.7697990982879299,28.87046114145321,24.082966473292394
2.8975145291376805,10.481384697736148,0.056610653546439904
1.6122128725400442,20.468187354908736,10.10679365862148
9.29697652342573,11.626066358598123,3.3847492870118194
8.08120379564417,5.245363260411272,13.341829282782383
6.334037565104235,0.8598571994715394,1.5951253041874727
8.714605901877178,10.866886563199968,10.376928043721753
8.036720768991145,4.035385629810591,36.18819186487733
1.8657005888603584,17.722315494675236,1.1627231950715091
8.925589984899778,13.7221523098051,24.25022383589683
5.393422419156507,1.85686014390911,2.9540440064697053
8.074401551640625,1.6367431693984411,13.366572225370092
8.960912999234932,8.64753544500358,15.93106345781779
3.1800347497186388,8.046209344013395,14.757615462611192
1.1005192452767676,24.529566319195702,5.756922207698401
2.279351625419417,13.273966994152117,7.716749176792185
4.271077886262563,3.9206768865233563,10.141319130093164
8.18014765922493,3.9372720144354916,4.517745717484977
8.607305832563434,7.906091995640801,28.993450261089624
0.06952130531190703,35.35801691870812,5.507792686214798
5.107473025775658,1.8380603263040798,8.656216760873038
4.17411003148779,4.126416038053357,5.274545459637118
2.2210781047073027,16.03122717331685,4.857457087526087
1.198653673336828,24.758604979434747,2.3579264685660686
3.3761517140362796,8.277252629259898,1.505404697843665
9.429097039125192,12.03540443930513,18.199080709099597
3.2320293202075523,9.654351881820816,11.89200293916901
5.187906217433661,0.8829786727629939,4.627776367045996
7.030189588951778,0.6365455305728467,2.9105886102710423
3.63629602379294,6.545204937192535,7.337473440608028
9.717820827209607,20.139265671029634,12.689468870771126
9.624472949421111,13.668948760367291,29.66164726190364
2.5178229582536416,13.033934328460779,10.333701965808558
4.972485058923855,1.334831776078809,8.632413731006286
3.0087830981676964,10.420343346442433,4.489970078623922
2.848404943774676,11.409139525588577,19.901128853163083
0.36886947354532795,33.10416860666963,2.140354794615462
6.095643339798968,0.6644469287133816,2.2981606943912207
5.026790232288615,1.5937838677823444,3.3473317362082766
0.5147875124998935,30.44099490782462,0.4638750815213054
2.7864646423661146,11.36874574564361,29.06658691425286
9.082658859666537,8.297318367616828,13.665104615742349
2.395618906669724,13.402854813332112,13.433534501628502
1.448948720912231,21.50022238643108,1.1445923446055277
4.89452760277563,1.977491133432887,8.698053995182052
9.856504541106007,14.566279691450578,23.558501531968442
2.4205527151150044,14.0456651636907,8.782171064219071
6.721355474058786,1.5883884034264255,23.789251713700317
7.616196153287175,3.235153656615419,4.637568757368279
2.3763754399239967,14.222161416541747,8.45225662106994
7.282163486118596,1.5125298007816885,1.387192038457433
3.677831327192532,6.445106656923238,10.520553986152454
6.3230583059357945,1.20399460856047,2.252111516896319
6.335297107608947,0.1089170884205477,6.794226466117627
5.357746840747585,1.9103359977548888,12.345917472278128
0.902897700544083,26.539734998505303,0.7300607799553847
8.35302495589238,6.688131948302739,15.382269728161495
3.2078006497173583,9.378583081986445,8.697440338581247
1.8651851039985423,18.559532603052475,7.33508213091323
0.40775141554763916,32.29041092459385,4.871119554834183
5.908929431882418,0.827044346936225,1.2541445124057078
6.775643618422825,2.442844759720971,1.429922783897303
0.16587828927856152,35.37432362441555,7.036873165244133
5.12093058299281,1.4635805298952964,9.857577499723376
2.2649577519793795,14.553093770998087,2.452319364070303
6.451727904094499,-0.3001898228938442,15.29939985543865
1.7436642900499144,19.193409596638094,11.289860860890357
6.90937738102466,1.7480166192193318,28.964053310680818
3.867353463005374,6.116276939076442,9.808572214850976
9.367299887367345,13.122759166121874,9.060375290440732
1.3752094414599325,23.055802307447696,13.883249285675504
3.410663510502585,7.355981341884709,1.5571611511664718
1.1347352124058907,25.23987661888696,2.5418412771386736
9.246936182785628,10.419457521038748,31.410094422662183
8.77339353380981,10.158799669119526,25.18558615237034
2.579416277151556,11.971013808750373,6.723501857586263
6.59984046034179,1.5478980606533543,1.190440696779034
8.172222002012159,2.570613048534244,18.801252925472763
5.5520081159946235,1.0671279851638091,4.407590408781405
5.296505783560065,1.7150811095033955,0.6786117765600794
2.418522909004517,13.566493877709918,10.008317683923899
0.9310276780589921,26.169261586226025,29.40009257874407
8.972157579533267,11.514178623075512,1.3426056943986535
9.004180571633304,9.817959060482991,1.3077079216668595
6.33101457273268,0.783757814571403,10.335673671027845
3.390297910487007,7.8314929565856195,4.7159367065508295
3.492095746126609,8.607918317569048,11.932625229354562
7.259556788702394,3.88968590147201,0.9204709739712549
